2025-01-20 18:25:47,064 - INFO - Created tables
2025-01-20 18:25:47,249 - INFO - Created tables
2025-01-20 18:25:47,307 - INFO - Starting new update cycle at 2025-01-20 18:25:47.307282
2025-01-20 18:25:47,307 - INFO - Starting marketplace: kaspi
2025-01-20 18:25:48,448 - INFO - Created tables
2025-01-20 18:25:48,803 - INFO - Starting update for kaspi with 608 URLs at 2025-01-20 18:25:48.803110
2025-01-20 18:26:27,385 - INFO - Successfully parsed data in 9.11s: {'product_url': 'https://kaspi.kz/shop/p/axepro-a3-chernyi-123333703/?c=750000000', 'articul': '123333703', 'is_available': True, 'price': 34990, 'total_reviews': 58, 'rating': 4.84}
2025-01-20 18:26:28,481 - INFO - Successfully parsed data in 8.23s: {'product_url': 'https://kaspi.kz/shop/p/babypods-stst-2-stol-stul-plastik-seryi-slonovaja-kost--106525498/?c=750000000', 'articul': '106525498', 'is_available': True, 'price': 31300, 'total_reviews': 94, 'rating': 4.97}
2025-01-20 18:26:29,527 - INFO - Successfully parsed data in 9.13s: {'product_url': 'https://kaspi.kz/shop/p/bakhar-zhebe-781163-112493997/?c=750000000', 'articul': '112493997', 'is_available': True, 'price': 19500, 'total_reviews': 7, 'rating': 4.91}
2025-01-20 18:26:29,552 - INFO - Successfully parsed data in 9.11s: {'product_url': 'https://kaspi.kz/shop/p/15545024-766053-belyi-114692196/?c=750000000', 'articul': '114692196', 'is_available': True, 'price': 119900, 'total_reviews': 16, 'rating': 5}
2025-01-20 18:26:29,628 - INFO - Successfully parsed data in 9.19s: {'product_url': 'https://kaspi.kz/shop/p/banbao-6932-4008302022-detalei-616-sht-116980573/?c=750000000', 'articul': '116980573', 'is_available': True, 'price': 35924, 'total_reviews': 4, 'rating': 5}
2025-01-20 18:26:32,120 - INFO - Successfully parsed data in 8.28s: {'product_url': 'https://kaspi.kz/shop/p/18763725-523872-500-ml-serebristyi-114958957/?c=750000000', 'articul': '114958957', 'is_available': True, 'price': 18900, 'total_reviews': 10, 'rating': 4.91}
2025-01-20 18:26:33,611 - INFO - Successfully parsed data in 8.04s: {'product_url': 'https://kaspi.kz/shop/p/200423784-50x5-sm-120249608/?c=750000000', 'articul': '120249608', 'is_available': True, 'price': 9497, 'total_reviews': 3, 'rating': 5}
2025-01-20 18:26:34,430 - INFO - Successfully parsed data in 8.06s: {'product_url': 'https://kaspi.kz/shop/p/samsung-galaxy-buds2-pro-sm-r510nlvacis-fioletovyi-106128757/?c=750000000', 'articul': '106128757', 'is_available': True, 'price': 55959, 'total_reviews': 137, 'rating': 4.91}
2025-01-20 18:26:34,938 - INFO - Successfully parsed data in 9.02s: {'product_url': 'https://kaspi.kz/shop/p/333488861-stal--119886083/?c=750000000', 'articul': '119886083', 'is_available': True, 'price': 25899, 'total_reviews': 2, 'rating': 5}
2025-01-20 18:26:35,210 - INFO - Successfully parsed data in 8.05s: {'product_url': 'https://kaspi.kz/shop/p/baziator-irrigator-oral-irrigator-monostruinyi-emkost-200-ml-103736230/?c=750000000', 'articul': '103736230', 'is_available': True, 'price': 2689, 'total_reviews': 34, 'rating': 4.4}
2025-01-20 18:26:36,428 - INFO - Successfully parsed data in 9.04s: {'product_url': 'https://kaspi.kz/shop/p/bbk-bv1505-seryi-115227167/?c=750000000', 'articul': '115227167', 'is_available': True, 'price': 33989, 'total_reviews': 5, 'rating': 5}
2025-01-20 18:26:37,587 - INFO - Successfully parsed data in 9.10s: {'product_url': 'https://kaspi.kz/shop/p/beats-studio-pro-sinii-113230805/?c=750000000', 'articul': '113230805', 'is_available': True, 'price': 140000, 'total_reviews': 5, 'rating': 4.73}
2025-01-20 18:26:37,690 - INFO - Successfully parsed data in 8.13s: {'product_url': 'https://kaspi.kz/shop/p/beibe-good-home-kitchen-889-211-100802645/?c=750000000', 'articul': '100802645', 'is_available': True, 'price': 22495, 'total_reviews': 167, 'rating': 4.84}
2025-01-20 18:26:38,614 - INFO - Successfully parsed data in 8.98s: {'product_url': 'https://kaspi.kz/shop/p/beats-fit-pro-chernyi-108874184/?c=750000000', 'articul': '108874184', 'is_available': False, 'price': None, 'total_reviews': 12, 'rating': 4.55}
2025-01-20 18:26:38,644 - INFO - Successfully parsed data in 9.11s: {'product_url': 'https://kaspi.kz/shop/p/beauty-proff-bp25-nabor-professional-nyh-kistei-dlja-makijazha-25-sht-107075392/?c=750000000', 'articul': '107075392', 'is_available': True, 'price': 38730, 'total_reviews': 17, 'rating': 4.93}
2025-01-20 18:26:40,370 - INFO - Successfully parsed data in 8.24s: {'product_url': 'https://kaspi.kz/shop/p/bellissima-italia-11632-utjuzhok-5301412/?c=750000000', 'articul': '5301412', 'is_available': True, 'price': 29680, 'total_reviews': 2, 'rating': 5}
2025-01-20 18:26:42,530 - INFO - Successfully parsed data in 8.10s: {'product_url': 'https://kaspi.kz/shop/p/belomo-svshpp-301-belyi-krasnyi-100535789/?c=750000000', 'articul': '100535789', 'is_available': True, 'price': 33215, 'total_reviews': 98, 'rating': 4.74}
2025-01-20 18:26:42,666 - INFO - Successfully parsed data in 9.05s: {'product_url': 'https://kaspi.kz/shop/p/belomo-elektronnaja-belaja-102385917/?c=750000000', 'articul': '102385917', 'is_available': True, 'price': 39888, 'total_reviews': 21, 'rating': 4.92}
2025-01-20 18:26:43,778 - INFO - Successfully parsed data in 8.84s: {'product_url': 'https://kaspi.kz/shop/p/betafpv-cetus-pro-fpv-kit-belyi-106215550/?c=750000000', 'articul': '106215550', 'is_available': True, 'price': 174582, 'total_reviews': 7, 'rating': 4.38}
2025-01-20 18:26:44,911 - INFO - Successfully parsed data in 9.70s: {'product_url': 'https://kaspi.kz/shop/p/bio-wash-belyi-belyi-122430523/?c=750000000', 'articul': '122430523', 'is_available': True, 'price': 114990, 'total_reviews': 137, 'rating': 4.81}
2025-01-20 18:26:45,514 - INFO - Successfully parsed data in 9.08s: {'product_url': 'https://kaspi.kz/shop/p/blackton-vca1604b-belyi-sinii-114313271/?c=750000000', 'articul': '114313271', 'is_available': True, 'price': 33224, 'total_reviews': 1, 'rating': 5}
2025-01-20 18:26:45,717 - INFO - Successfully parsed data in 8.13s: {'product_url': 'https://kaspi.kz/shop/p/bona-21la-teabar-seryi-116453527/?c=750000000', 'articul': '116453527', 'is_available': True, 'price': 59000, 'total_reviews': 36, 'rating': 4.77}
2025-01-20 18:26:46,503 - INFO - Successfully parsed data in 8.81s: {'product_url': 'https://kaspi.kz/shop/p/bort-titan-max-power-fullcontrol-seryi-109068121/?c=750000000', 'articul': '109068121', 'is_available': True, 'price': 229994, 'total_reviews': 17, 'rating': 4.96}
2025-01-20 18:26:46,759 - INFO - Successfully parsed data in 8.14s: {'product_url': 'https://kaspi.kz/shop/p/bose-noise-cancelling-headphones-700-chernyi-100043268/?c=750000000', 'articul': '100043268', 'is_available': True, 'price': 148000, 'total_reviews': 12, 'rating': 4.61}
2025-01-20 18:26:47,712 - INFO - Successfully parsed data in 9.07s: {'product_url': 'https://kaspi.kz/shop/p/bq-hb1231ss-chernyi-stal-noi-109404963/?c=750000000', 'articul': '109404963', 'is_available': True, 'price': 26585, 'total_reviews': 9, 'rating': 4.6}
2025-01-20 18:26:48,419 - INFO - Successfully parsed data in 8.04s: {'product_url': 'https://kaspi.kz/shop/p/brauberg-book-stands-notice-belyi-seryi-103799674/?c=750000000', 'articul': '103799674', 'is_available': True, 'price': 8071, 'total_reviews': 3, 'rating': 5}
2025-01-20 18:26:50,679 - INFO - Successfully parsed data in 8.01s: {'product_url': 'https://kaspi.kz/shop/p/brw-brest-besiks-00032360-78x40x80-sm-chernyi-108022969/?c=750000000', 'articul': '108022969', 'is_available': True, 'price': 54900, 'total_reviews': 11, 'rating': 4.84}
2025-01-20 18:26:51,565 - INFO - Successfully parsed data in 9.03s: {'product_url': 'https://kaspi.kz/shop/p/britax-roemer-kidfix-i-size-cosmos-2-3-15-36-kg-chernyi-120425245/?c=750000000', 'articul': '120425245', 'is_available': True, 'price': 207887, 'total_reviews': 1, 'rating': 5}
2025-01-20 18:26:52,787 - INFO - Successfully parsed data in 9.00s: {'product_url': 'https://kaspi.kz/shop/p/brw-brest-besiks-00032361-78x40x80-sm-belyi-108022965/?c=750000000', 'articul': '108022965', 'is_available': True, 'price': 40700, 'total_reviews': 24, 'rating': 4.59}
2025-01-20 18:26:52,975 - INFO - Successfully parsed data in 8.06s: {'product_url': 'https://kaspi.kz/shop/p/buck-bu110-korichnevyi-103631444/?c=750000000', 'articul': '103631444', 'is_available': True, 'price': 39500, 'total_reviews': 34, 'rating': 4.96}
2025-01-20 18:26:53,575 - INFO - Successfully parsed data in 8.06s: {'product_url': 'https://kaspi.kz/shop/p/bumazhnye-polotentsa-karina-z-150-24-sht-113232267/?c=750000000', 'articul': '113232267', 'is_available': True, 'price': 7799, 'total_reviews': 49, 'rating': 4.99}
2025-01-20 18:26:53,788 - INFO - Successfully parsed data in 8.07s: {'product_url': 'https://kaspi.kz/shop/p/bumazhnye-polotentsa-lider-446724-200-sht-110262104/?c=750000000', 'articul': '110262104', 'is_available': True, 'price': 8500, 'total_reviews': 12, 'rating': 4.86}
2025-01-20 18:26:54,573 - INFO - Successfully parsed data in 8.07s: {'product_url': 'https://kaspi.kz/shop/p/cajin-sm012m-3-chernyi-113748409/?c=750000000', 'articul': '113748409', 'is_available': True, 'price': 26400, 'total_reviews': 61, 'rating': 4.91}
2025-01-20 18:26:55,632 - INFO - Successfully parsed data in 8.87s: {'product_url': 'https://kaspi.kz/shop/p/call-of-duty-vanguard-rus-102892203/?c=750000000', 'articul': '102892203', 'is_available': True, 'price': 55000, 'total_reviews': 25, 'rating': 4.51}
2025-01-20 18:26:55,790 - INFO - Successfully parsed data in 8.07s: {'product_url': 'https://kaspi.kz/shop/p/cambon-tk-22-serebristyi-102223461/?c=750000000', 'articul': '102223461', 'is_available': True, 'price': 168590, 'total_reviews': 41, 'rating': 4.88}
2025-01-20 18:26:56,490 - INFO - Successfully parsed data in 8.07s: {'product_url': 'https://kaspi.kz/shop/p/celestron-astromaster-70x900-mm-100197530/?c=750000000', 'articul': '100197530', 'is_available': True, 'price': 97219, 'total_reviews': 28, 'rating': 4.89}
2025-01-20 18:26:59,683 - INFO - Successfully parsed data in 9.00s: {'product_url': 'https://kaspi.kz/shop/p/celestron-libra-705az-70x500-103349453/?c=750000000', 'articul': '103349453', 'is_available': True, 'price': 72999, 'total_reviews': 13, 'rating': 4.77}
2025-01-20 18:27:00,506 - INFO - Successfully parsed data in 8.94s: {'product_url': 'https://kaspi.kz/shop/p/celestron-skymaster-20x80-47000092/?c=750000000', 'articul': '47000092', 'is_available': True, 'price': 88809, 'total_reviews': 11, 'rating': 4.89}
2025-01-20 18:27:00,819 - INFO - Successfully parsed data in 8.03s: {'product_url': 'https://kaspi.kz/shop/p/chahua-sitechko-dlja-chaja-ch6758-steklo-117225421/?c=750000000', 'articul': '117225421', 'is_available': True, 'price': 9989, 'total_reviews': 8, 'rating': 4.67}
2025-01-20 18:27:01,053 - INFO - Successfully parsed data in 8.07s: {'product_url': 'https://kaspi.kz/shop/p/champion-shop-mashinka-s-bamperom-mul-tikolor-122355761/?c=750000000', 'articul': '122355761', 'is_available': True, 'price': 28375, 'total_reviews': 11, 'rating': 4.93}
2025-01-20 18:27:01,710 - INFO - Successfully parsed data in 8.13s: {'product_url': 'https://kaspi.kz/shop/p/charlotte-tilbury-airbrush-flawless-finish-powder-suhaja-medium-bezhevyi-100738693/?c=750000000', 'articul': '100738693', 'is_available': True, 'price': 23899, 'total_reviews': 35, 'rating': 4.85}
2025-01-20 18:27:01,884 - INFO - Successfully parsed data in 8.09s: {'product_url': 'https://kaspi.kz/shop/p/chasy-kvartsevye-286931-plastik-115861123/?c=750000000', 'articul': '115861123', 'is_available': True, 'price': 9250, 'total_reviews': 8, 'rating': 4.85}
2025-01-20 18:27:03,693 - INFO - Successfully parsed data in 8.06s: {'product_url': 'https://kaspi.kz/shop/p/chayka-2290-belyi-goluboi-109938942/?c=750000000', 'articul': '109938942', 'is_available': True, 'price': 69900, 'total_reviews': 5, 'rating': 5}
2025-01-20 18:27:03,715 - INFO - Successfully parsed data in 9.14s: {'product_url': 'https://kaspi.kz/shop/p/chasy-kvartsevye-rubin-3125-008-plastik-119433754/?c=750000000', 'articul': '119433754', 'is_available': True, 'price': 18900, 'total_reviews': 2, 'rating': 5}
2025-01-20 18:27:04,843 - INFO - Successfully parsed data in 9.05s: {'product_url': 'https://kaspi.kz/shop/p/chehol-dlja-chistki-konditsionera-04052024-118891679/?c=750000000', 'articul': '118891679', 'is_available': True, 'price': 9994, 'total_reviews': 5, 'rating': 4.67}
2025-01-20 18:27:05,670 - INFO - Successfully parsed data in 9.17s: {'product_url': 'https://kaspi.kz/shop/p/chehol-dlja-stula-shst002-seryi-vysota-spinki-40-60cm-shirina-spinki-stula-38-50cm-shirina-siden-ja-38-50cm--104981778/?c=750000000', 'articul': '104981778', 'is_available': True, 'price': 7795, 'total_reviews': 95, 'rating': 4.85}
2025-01-20 18:27:07,806 - INFO - Successfully parsed data in 8.12s: {'product_url': 'https://kaspi.kz/shop/p/chehol-na-butyl-tgb-cheholseryih2o-seryi-108148504/?c=750000000', 'articul': '108148504', 'is_available': True, 'price': 8700, 'total_reviews': 2, 'rating': 5}
2025-01-20 18:27:08,572 - INFO - Successfully parsed data in 8.06s: {'product_url': 'https://kaspi.kz/shop/p/chemodan-brauer-ruchnaja-klad-s-otsekom-dlja-noutbuka-38-belyi-118374985/?c=750000000', 'articul': '118374985', 'is_available': True, 'price': 44900, 'total_reviews': 26, 'rating': 4.97}
2025-01-20 18:27:09,759 - INFO - Successfully parsed data in 8.04s: {'product_url': 'https://kaspi.kz/shop/p/clarins-syvorotka-double-light-texture-dlja-litsa-50-ml-121151875/?c=750000000', 'articul': '121151875', 'is_available': True, 'price': 73990, 'total_reviews': 1, 'rating': 5}
2025-01-20 18:27:09,818 - INFO - Successfully parsed data in 9.00s: {'product_url': 'https://kaspi.kz/shop/p/chemodan-fashion-light-weight-polikarbonat-80-l-grafit-109223856/?c=750000000', 'articul': '109223856', 'is_available': True, 'price': 12000, 'total_reviews': 12, 'rating': 5}
2025-01-20 18:27:10,082 - INFO - Successfully parsed data in 9.02s: {'product_url': 'https://kaspi.kz/shop/p/chimera-boats-korablik-zakormochnyi-flytec-v030-3kg-load-r-800-m-20000-mah-gps-180-tchk-eholot-chernyi-122255748/?c=750000000', 'articul': '122255748', 'is_available': True, 'price': 139992, 'total_reviews': 3, 'rating': 5}
2025-01-20 18:27:10,923 - INFO - Successfully parsed data in 9.04s: {'product_url': 'https://kaspi.kz/shop/p/coffee-scale-timer-ek6002-chernyi-110328255/?c=750000000', 'articul': '110328255', 'is_available': True, 'price': 6990, 'total_reviews': 7, 'rating': 4.88}
2025-01-20 18:27:11,888 - INFO - Successfully parsed data in 8.19s: {'product_url': 'https://kaspi.kz/shop/p/baoyu-gt-180-belyi-101834270/?c=750000000', 'articul': '101834270', 'is_available': True, 'price': 159940, 'total_reviews': 37, 'rating': 4.91}
2025-01-20 18:27:11,929 - INFO - Successfully parsed data in 8.21s: {'product_url': 'https://kaspi.kz/shop/p/barsetka-muzhskaja-natural-naja-kozha-korichnevyi-113232314/?c=750000000', 'articul': '113232314', 'is_available': True, 'price': 13299, 'total_reviews': 27, 'rating': 4.97}
2025-01-20 18:27:13,735 - INFO - Successfully parsed data in 8.06s: {'product_url': 'https://kaspi.kz/shop/p/deeper-smart-sonar-chirp-2-101586977/?c=750000000', 'articul': '101586977', 'is_available': True, 'price': 191080, 'total_reviews': 30, 'rating': 5}
2025-01-20 18:27:13,981 - INFO - Successfully parsed data in 9.13s: {'product_url': 'https://kaspi.kz/shop/p/barsetka-ornek-19831909-natural-naja-kozha-chernyi-109339897/?c=750000000', 'articul': '109339897', 'is_available': True, 'price': 24990, 'total_reviews': 59, 'rating': 4.76}
2025-01-20 18:27:16,029 - INFO - Successfully parsed data in 8.22s: {'product_url': 'https://kaspi.kz/shop/p/deerma-vc20-pro-sinii-106612807/?c=750000000', 'articul': '106612807', 'is_available': True, 'price': 58919, 'total_reviews': 29, 'rating': 4.34}
2025-01-20 18:27:17,359 - INFO - Successfully parsed data in 8.78s: {'product_url': 'https://kaspi.kz/shop/p/cordiant-snow-cross-2-suv-235-60-r18-107t-s-shipami-100011891/?c=750000000', 'articul': '100011891', 'is_available': True, 'price': 98888, 'total_reviews': 19, 'rating': 4.77}
2025-01-20 18:27:17,823 - INFO - Successfully parsed data in 8.06s: {'product_url': 'https://kaspi.kz/shop/p/deko-svarochnyi-invertor-dkwm200ng-mma-tig-cut-poluavtomaticheskaja-svarka-mig-mag--117255957/?c=750000000', 'articul': '117255957', 'is_available': True, 'price': 53497, 'total_reviews': 6, 'rating': 4.69}
2025-01-20 18:27:17,919 - INFO - Successfully parsed data in 8.10s: {'product_url': 'https://kaspi.kz/shop/p/defy-6d-spot-napol-nyi-akupunkturnyi-vibratsionnyi-vozdushno-kompressionnyi-115969125/?c=750000000', 'articul': '115969125', 'is_available': True, 'price': 59900, 'total_reviews': 76, 'rating': 4.97}
2025-01-20 18:27:19,152 - INFO - Successfully parsed data in 9.07s: {'product_url': 'https://kaspi.kz/shop/p/deko-dkjs20-063-4211-103477103/?c=750000000', 'articul': '103477103', 'is_available': True, 'price': 52550, 'total_reviews': 1, 'rating': 3.67}
